id,determination_score,determination_id,event_id,date,deployment_id,deployment_name,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,species,bbox
823335,0.153812617063522,300,10383,Jun 25 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Tortricini,Acleris,Acleris,Acleris hastiana,"[5790.0, 232.0, 5964.0, 347.0]"
823336,0.739443182945251,11613,10253,Apr 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7456.0, 0.0, 9034.0, 590.0]"
823337,0.602260828018188,11613,10253,Apr 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[6556.0, 0.0, 6795.0, 130.0]"
823338,0.8702285289764401,11613,10315,May 28 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8556.0, 6060.0, 8973.0, 6944.0]"
823339,0.9292364716529841,11613,10315,May 28 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[5059.0, 4721.0, 5461.0, 5152.0]"
823340,0.9015430212020871,11613,10315,May 28 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[6092.0, 1747.0, 6372.0, 2307.0]"
823341,0.70498251914978,11613,10315,May 28 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[104.0, 4825.0, 1431.0, 6844.0]"
823342,0.7721698880195611,11613,10315,May 28 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7854.0, 5918.0, 9052.0, 6894.0]"
823343,0.37922701239585804,6616,10315,May 28 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Archipini,Syndemis,Syndemis,Syndemis afflictana,"[3526.0, 4807.0, 3660.0, 5027.0]"
823344,0.381916165351867,6453,10315,May 28 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Larentiinae,Eupitheciini,Eupithecia,Eupithecia,Eupithecia miserulata,"[3138.0, 2438.0, 3505.0, 2567.0]"
823345,0.95295774936676,11613,10351,Sep 12 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5736.0, 911.0, 6936.0]"
823346,0.8856369853019711,11613,10351,Sep 12 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7839.0, 5933.0, 8957.0, 6914.0]"
823347,0.748096525669097,11613,10351,Sep 12 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[39.0, 4964.0, 1389.0, 6944.0]"
823348,0.934514224529266,11613,10351,Sep 12 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8606.0, 6064.0, 8928.0, 6916.0]"
823349,0.273640185594558,7281,10351,Sep 12 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Macariini,Macaria,Macaria,Macaria aemulataria,"[8939.0, 795.0, 9152.0, 1233.0]"
823350,0.057494577020406,7368,10351,Sep 12 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Noctuinae,Eriopygini,Orthodes,Orthodes,Orthodes majuscula,"[7977.0, 1394.0, 8134.0, 1512.0]"
823351,0.9437707066535951,11613,10316,May 30 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7792.0, 5889.0, 9010.0, 6941.0]"
823352,0.208628326654434,6099,10316,May 30 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Phycitini,Ephestiodes,Ephestiodes,Ephestiodes gilvescentella,"[4794.0, 3243.0, 4958.0, 3409.0]"
823353,0.318321526050567,42,10316,May 30 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Macariini,Macaria,Macaria,Macaria signaria,"[2618.0, 5662.0, 3115.0, 5940.0]"
823354,1.0,6498,10316,May 30 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Melanolophiini,Eufidonia,Eufidonia,Eufidonia notataria,"[19.0, 5566.0, 1160.0, 6926.0]"
823355,0.13889808952808302,7603,10316,May 30 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Cossoidea,Sesiidae,Sesiinae,Synanthedonini,Synanthedon,Synanthedon,Synanthedon acerni,"[7673.0, 5087.0, 7961.0, 5363.0]"
823356,0.766961872577667,11613,10272,Jun 25 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[2.0, 2154.0, 120.0, 2461.0]"
823357,0.9399114251136781,11613,10272,Jun 25 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[6525.0, 1329.0, 6651.0, 1527.0]"
823358,0.953750967979431,11613,10272,Jun 25 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7132.0, 250.0, 7256.0, 434.0]"
823359,0.6728525757789611,11613,10272,Jun 25 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[2967.0, 3078.0, 3390.0, 3744.0]"
823360,0.408374726772308,6569,10272,Jun 25 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Lasiocampoidea,Lasiocampidae,Lasiocampinae,Lasiocampini,Malacosoma,Malacosoma,Malacosoma disstria,"[3259.0, 1964.0, 3793.0, 2407.0]"
823361,0.068922817707061,1755,10272,Jun 25 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,Gnorimoschemini,Scrobipalpa,Scrobipalpa,Scrobipalpa atriplicella,"[340.0, 3617.0, 526.0, 3723.0]"
823362,1.0,6569,10272,Jun 25 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Lasiocampoidea,Lasiocampidae,Lasiocampinae,Lasiocampini,Malacosoma,Malacosoma,Malacosoma disstria,"[4429.0, 6551.0, 4792.0, 6918.0]"
823363,0.1041876450181,7193,10272,Jun 25 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Heliothinae,Schinia,,Schinia,Schinia florida,"[1213.0, 4385.0, 1644.0, 4834.0]"
823364,0.11122116446495,2136,10272,Jun 25 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Bombycoidea,Sphingidae,Macroglossinae,Macroglossini,Choerocampina,Hyles,Hyles lineata,"[7551.0, 5682.0, 8642.0, 6944.0]"
823365,0.365048319101333,6035,10272,Jun 25 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Moodna,,Moodna,Moodna ostrinella,"[2260.0, 62.0, 2448.0, 190.0]"
823366,0.9591459631919861,11613,10301,Sep 22 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7714.0, 5748.0, 8582.0, 6927.0]"
823367,0.204770803451538,4468,10301,Sep 22 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Cnephasiini,Decodes,Decodes,Decodes basiplagana,"[1691.0, 2208.0, 1869.0, 2389.0]"
823368,0.805985689163208,11613,10323,Jun 20 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7623.0, 5932.0, 9105.0, 6919.0]"
823369,0.9513608217239381,11613,10323,Jun 20 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5797.0, 939.0, 6944.0]"
823370,0.763202309608459,11613,10323,Jun 20 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[42.0, 5026.0, 1382.0, 6944.0]"
823371,0.14549571275711,7428,10323,Jun 20 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pterophoroidea,Pterophoridae,Pterophorinae,Oidaematophorini,Hellinsia,Hellinsia,Hellinsia inquinatus,"[3575.0, 3083.0, 4933.0, 4486.0]"
823372,0.639384508132934,11613,10304,Sep 29 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[5750.0, 6667.0, 6084.0, 6930.0]"
823373,0.8777807354927061,11613,10304,Sep 29 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[4407.0, 4565.0, 4974.0, 5115.0]"
823374,0.953054964542388,11613,10304,Sep 29 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7679.0, 5755.0, 8598.0, 6928.0]"
823375,0.8931385278701781,11613,10304,Sep 29 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[8695.0, 6087.0, 8857.0, 6235.0]"
823376,1.0,6407,10304,Sep 29 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Nepytia,Nepytia,Nepytia canosaria,"[5869.0, 146.0, 6223.0, 479.0]"
823377,1.0,5535,10304,Sep 29 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Lymantriinae,Orgyiini,Dasychira,Dasychira,Dasychira pinicola,"[5160.0, 4394.0, 5574.0, 4945.0]"
823378,1.0,7324,10304,Sep 29 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Herminiinae,Idia,,Idia,Idia americalis,"[7801.0, 4784.0, 8056.0, 5049.0]"
823379,1.0,6,10297,Sep 12 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Campaeini,Campaea,Campaea,Campaea perlata,"[6987.0, 4257.0, 7676.0, 4729.0]"
823380,0.36063355207443204,6407,10297,Sep 12 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Nepytia,Nepytia,Nepytia canosaria,"[1225.0, 3625.0, 1697.0, 4031.0]"
823381,0.23066046833992002,5388,10297,Sep 12 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Herminiinae,Bleptina,,Bleptina,Bleptina caradrinalis,"[5391.0, 3599.0, 5505.0, 3744.0]"
823382,1.0,6,10297,Sep 12 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Campaeini,Campaea,Campaea,Campaea perlata,"[0.0, 5270.0, 493.0, 5728.0]"
823383,0.260514616966247,6407,10297,Sep 12 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Nepytia,Nepytia,Nepytia canosaria,"[655.0, 104.0, 1100.0, 496.0]"
823384,1.0,4468,10297,Sep 12 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Cnephasiini,Decodes,Decodes,Decodes basiplagana,"[2657.0, 3575.0, 2822.0, 3750.0]"
823385,1.0,4468,10297,Sep 12 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Cnephasiini,Decodes,Decodes,Decodes basiplagana,"[6634.0, 3660.0, 6861.0, 3775.0]"
823386,0.45570817589759804,6365,10297,Sep 12 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Lambdina,Lambdina,Lambdina fiscellaria,"[7607.0, 5762.0, 8594.0, 6892.0]"
823387,0.098225995898246,393,10297,Sep 12 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Olethreutinae,Olethreutini,Celypha,Celypha,Celypha cespitana,"[6448.0, 3027.0, 6665.0, 3155.0]"
823388,0.9582525491714471,11613,10350,Sep 10 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5750.0, 892.0, 6936.0]"
823389,0.9353634715080261,11613,10350,Sep 10 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7925.0, 5948.0, 8952.0, 6944.0]"
823390,0.766739249229431,11613,10350,Sep 10 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[297.0, 5091.0, 1443.0, 6233.0]"
823391,0.9365413188934321,11613,10350,Sep 10 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8615.0, 6044.0, 8935.0, 6919.0]"
823392,0.8840359449386591,11613,10350,Sep 10 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[60.0, 5094.0, 1389.0, 6917.0]"
823393,1.0,3765,10350,Sep 10 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Sterrhinae,Scopulini,Scopula,Scopula,Scopula limboundata,"[1486.0, 2582.0, 2010.0, 2861.0]"
823394,0.251497745513916,7254,10350,Sep 10 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Herminiinae,Idia,,Idia,Idia rotundalis,"[1359.0, 5674.0, 1567.0, 5923.0]"
823395,0.95397812128067,11613,10256,May 12 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7704.0, 5676.0, 8574.0, 6871.0]"
823396,0.9080847501754761,11613,10256,May 12 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[339.0, 5296.0, 1757.0, 6309.0]"
823397,0.501861453056335,6448,10256,May 12 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Geometrinae,Nemoriini,Nemoria,Nemoria,Nemoria bistriaria,"[4168.0, 896.0, 4549.0, 1184.0]"
823398,1.0,6448,10256,May 12 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Geometrinae,Nemoriini,Nemoria,Nemoria,Nemoria bistriaria,"[2417.0, 496.0, 2815.0, 842.0]"
823399,1.0,6954,10256,May 12 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Drepanoidea,Drepanidae,Drepaninae,Drepanini,Drepana,Drepana,Drepana arcuata,"[8117.0, 1970.0, 8524.0, 2445.0]"
823400,0.242887884378433,6549,10256,May 12 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Boarmiini,Protoboarmia,Protoboarmia,Protoboarmia porcelaria,"[1023.0, 4170.0, 1414.0, 4881.0]"
823401,0.120194062590599,42,10256,May 12 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Macariini,Macaria,Macaria,Macaria signaria,"[3474.0, 6661.0, 3787.0, 6928.0]"
823402,0.9307815432548521,11613,10308,May 9 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7866.0, 5887.0, 8896.0, 6906.0]"
823403,0.935212671756744,11613,10308,May 9 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5734.0, 900.0, 6923.0]"
823404,0.5605339407920831,11613,10354,Sep 19 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7816.0, 3492.0, 7911.0, 3682.0]"
823405,0.949711501598358,11613,10354,Sep 19 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[877.0, 1452.0, 1568.0, 2234.0]"
823406,0.8927363753318781,11613,10354,Sep 19 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5735.0, 890.0, 6935.0]"
823407,0.7185616493225091,11613,10354,Sep 19 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[69.0, 4997.0, 1354.0, 6923.0]"
823408,0.5975341796875,11613,10354,Sep 19 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8627.0, 6065.0, 8933.0, 6925.0]"
823409,0.856369256973266,11613,10354,Sep 19 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7738.0, 5953.0, 8981.0, 6840.0]"
823410,1.0,6365,10354,Sep 19 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Lambdina,Lambdina,Lambdina fiscellaria,"[4000.0, 3884.0, 4638.0, 4180.0]"
823411,0.403944343328475,7371,10354,Sep 19 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Herminiinae,Idia,,Idia,Idia diminuendis,"[819.0, 409.0, 1147.0, 716.0]"
823412,0.8484756350517271,11613,10341,Aug 18 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7649.0, 5911.0, 9091.0, 6909.0]"
823413,0.9385046362876891,11613,10341,Aug 18 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5725.0, 871.0, 6944.0]"
823414,0.8812726736068721,11613,10341,Aug 18 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8581.0, 6018.0, 8969.0, 6932.0]"
823415,0.24389986693859103,2211,10341,Aug 18 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Phycitini,Plodia,Plodia,Plodia interpunctella,"[1777.0, 4083.0, 2045.0, 4180.0]"
823416,0.029354823753237003,3369,10341,Aug 18 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,,Caloptilia,Caloptilia stigmatella,"[7535.0, 619.0, 7655.0, 817.0]"
823417,0.744986176490783,11613,10383,Jun 25 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[47.0, 5456.0, 1026.0, 6864.0]"
823418,0.936661660671234,11613,10383,Jun 25 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[3701.0, 0.0, 4061.0, 110.0]"
823419,0.9554052352905271,11613,10383,Jun 25 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[6212.0, 1141.0, 6356.0, 1354.0]"
823420,0.9503987431526181,11613,10383,Jun 25 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7284.0, 4986.0, 9152.0, 6906.0]"
823421,0.950932383537292,11613,10383,Jun 25 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[6470.0, 0.0, 6981.0, 173.0]"
823422,0.34893527626991205,6569,10383,Jun 25 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Lasiocampoidea,Lasiocampidae,Lasiocampinae,Lasiocampini,Malacosoma,Malacosoma,Malacosoma disstria,"[3016.0, 4037.0, 3448.0, 4412.0]"
823423,1.0,6569,10383,Jun 25 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Lasiocampoidea,Lasiocampidae,Lasiocampinae,Lasiocampini,Malacosoma,Malacosoma,Malacosoma disstria,"[3533.0, 2500.0, 3835.0, 2871.0]"
823424,1.0,5993,10383,Jun 25 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Bombycoidea,Saturniidae,Ceratocampinae,Anisota,,Anisota,Anisota virginiensis,"[6472.0, 4871.0, 7105.0, 5521.0]"
823425,1.0,7246,10383,Jun 25 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Macariini,Macaria,Macaria,Macaria pustularia,"[748.0, 354.0, 1140.0, 718.0]"
823426,1.0,3277,10383,Jun 25 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Lasiocampoidea,Lasiocampidae,Lasiocampinae,Lasiocampini,,Malacosoma,,"[3590.0, 5029.0, 3900.0, 5372.0]"
823427,0.170012593269348,6935,10383,Jun 25 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Crambidae,Scopariinae,Scoparia,,Scoparia,Scoparia biplagialis,"[4747.0, 2478.0, 4870.0, 2641.0]"
823428,1.0,6453,10383,Jun 25 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Larentiinae,Eupitheciini,Eupithecia,Eupithecia,Eupithecia miserulata,"[3496.0, 2095.0, 3802.0, 2466.0]"
823429,0.31941378116607605,6035,10383,Jun 25 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Moodna,,Moodna,Moodna ostrinella,"[3380.0, 1109.0, 3561.0, 1205.0]"
823430,0.9250243306159971,11613,10370,May 23 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[4.0, 5781.0, 658.0, 6944.0]"
823431,0.287932008504867,6559,10370,May 23 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Archipini,Clepsis,Clepsis,Clepsis peritana,"[7950.0, 5372.0, 9152.0, 6944.0]"
823432,0.8343932628631591,11613,10332,Jul 11 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[5239.0, 2818.0, 5386.0, 2959.0]"
823433,0.675103306770324,11613,10332,Jul 11 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7792.0, 5956.0, 9056.0, 6936.0]"
823434,0.892022132873535,11613,10332,Jul 11 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[1.0, 5745.0, 955.0, 6944.0]"
823435,0.6829203963279721,11613,10332,Jul 11 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[54.0, 5100.0, 1414.0, 6944.0]"
823436,0.16218808293342502,6594,10332,Jul 11 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Cochylini,Aethes,Aethes,Aethes biscana,"[4197.0, 1546.0, 4303.0, 1713.0]"
823437,0.12850271165370902,2211,10332,Jul 11 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Phycitini,Plodia,Plodia,Plodia interpunctella,"[470.0, 2255.0, 670.0, 2415.0]"
823438,1.0,2945,10332,Jul 11 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Larentiinae,Xanthorhoini,Costaconvexa,Costaconvexa,Costaconvexa centrostrigaria,"[6131.0, 2598.0, 6550.0, 2796.0]"
823439,0.43973627686500505,6932,10332,Jul 11 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Crambidae,Scopariinae,Scoparia,,Scoparia,Scoparia cinereomedia,"[2654.0, 4565.0, 2778.0, 4733.0]"
823440,0.129085704684257,2211,10332,Jul 11 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Phycitini,Plodia,Plodia,Plodia interpunctella,"[1258.0, 1958.0, 1401.0, 2112.0]"
823441,0.5455805063247681,15,10332,Jul 11 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Chrysauginae,Arta,,Arta,Arta statalis,"[7113.0, 4211.0, 7309.0, 4390.0]"
823442,1.0,7494,10332,Jul 11 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Sparganothini,Cenopis,Cenopis,Cenopis diluticostana,"[4969.0, 3622.0, 5126.0, 3768.0]"
823443,0.19942358136177002,2747,10332,Jul 11 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Bistonini,Biston,Biston,Biston betularia,"[1368.0, 4202.0, 1828.0, 4743.0]"
823444,0.045305259525775,6594,10332,Jul 11 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Cochylini,Aethes,Aethes,Aethes biscana,"[5430.0, 1101.0, 5562.0, 1283.0]"
823445,0.184778839349746,7494,10332,Jul 11 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Sparganothini,Cenopis,Cenopis,Cenopis diluticostana,"[609.0, 2922.0, 751.0, 3093.0]"
823446,0.581328213214874,11613,10348,Sep 5 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7603.0, 5921.0, 9152.0, 6897.0]"
823447,0.944245815277099,11613,10348,Sep 5 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5717.0, 927.0, 6939.0]"
823448,0.8550567030906671,11613,10348,Sep 5 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[44.0, 4947.0, 1311.0, 6944.0]"
823449,0.44198897480964605,2821,10348,Sep 5 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Larentiinae,Eupitheciini,Eupithecia,Eupithecia,Eupithecia absinthiata,"[8494.0, 2424.0, 8933.0, 2589.0]"
823450,0.6496838927268981,11613,10348,Sep 5 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8597.0, 6023.0, 8942.0, 6917.0]"
823451,0.9528591632843011,11613,10348,Sep 5 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7744.0, 5948.0, 8993.0, 6853.0]"
823452,0.9584405422210691,11613,10348,Sep 5 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5746.0, 910.0, 6940.0]"
823453,0.529101371765136,42,10348,Sep 5 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Macariini,Macaria,Macaria,Macaria signaria,"[4332.0, 5810.0, 4778.0, 6059.0]"
823454,0.394389271736145,6453,10348,Sep 5 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Larentiinae,Eupitheciini,Eupithecia,Eupithecia,Eupithecia miserulata,"[6806.0, 445.0, 6954.0, 743.0]"
823455,0.32220122218132,6365,10348,Sep 5 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Lambdina,Lambdina,Lambdina fiscellaria,"[267.0, 3082.0, 660.0, 3747.0]"
823456,0.6745392084121701,11613,10298,Sep 15 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[5734.0, 1935.0, 5954.0, 2064.0]"
823457,0.953692734241485,11613,10298,Sep 15 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7692.0, 5624.0, 8587.0, 6918.0]"
823458,0.9261976480484001,11613,10349,Sep 8 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7919.0, 5944.0, 8948.0, 6944.0]"
823459,0.9578381776809691,11613,10349,Sep 8 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5742.0, 907.0, 6939.0]"
823460,0.8057757019996641,11613,10349,Sep 8 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[38.0, 5044.0, 1382.0, 6920.0]"
823461,0.931417942047119,11613,10349,Sep 8 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8604.0, 6031.0, 8935.0, 6921.0]"
823462,0.9344043135643001,11613,10308,May 9 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7880.0, 5894.0, 8866.0, 6883.0]"
823463,0.8646695613861081,11613,10308,May 9 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[37.0, 5422.0, 1439.0, 6781.0]"
823464,0.8629411458969111,11613,10308,May 9 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5715.0, 930.0, 6911.0]"
823465,0.8334155082702631,11613,10305,Oct 3 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[5715.0, 4432.0, 5965.0, 4908.0]"
823466,0.7487382292747491,11613,10305,Oct 3 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7634.0, 5686.0, 8597.0, 6944.0]"
823467,0.100701034069061,2211,10305,Oct 3 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Phycitini,Plodia,Plodia,Plodia interpunctella,"[6506.0, 3599.0, 7140.0, 4101.0]"
823468,1.0,6922,10305,Oct 3 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Crambidae,Scopariinae,Eudonia,,Eudonia,Eudonia strigalis,"[2415.0, 2081.0, 2555.0, 2236.0]"
823469,0.21845863759517603,2271,10305,Oct 3 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Phycitini,Zophodia,Zophodia,Zophodia convolutella,"[1746.0, 5350.0, 3007.0, 6091.0]"
823470,0.363648176193237,6345,10305,Oct 3 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Anagogini,Plagodis,Plagodis,Plagodis fervidaria,"[6843.0, 5787.0, 7923.0, 6157.0]"
823471,0.9541265368461601,11613,10305,Oct 3 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7678.0, 5657.0, 8584.0, 6899.0]"
823472,1.0,11613,10305,Oct 3 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[6913.0, 5756.0, 7908.0, 6163.0]"
